userid	newsId
1692036	100655104
1692036	100654204
1692036	100653515
1692036	100651182
1692036	100654434
1692036	100651469
1692036	100655148
1692036	100654178
8351723	100655104
8351723	100654455
8351723	100645543
8351723	100655145
8351723	100654178
8351723	100653362
8351723	100645428
8351723	100654705
5409175	100654204
5409175	100655148
5409175	100655104
5409175	100654303
5409175	100654022
5409175	100651469
5409175	100654178
5409175	100645543
5409175	100654455
5409175	100654434
65944	100651182
65944	100652966
65944	100653515
65944	100654204
65944	100654705
65944	100654498
65944	100653892
65944	100653878
65944	100653543
65944	100653351
3547998	100654303
3547998	100487321
3547998	100654847
3547998	100654339
3547998	100654733
3547998	100654434
3547998	100655033
3547998	100654455
3547998	100654705
3547998	100651321
9662000	100654204
9662000	100654022
9662000	100653933
9662000	100653892
9662000	100651182
9662000	100655030
9662000	100654455
456239	100654204
456239	100654022
456239	100653933
456239	100653403
456239	100655030
456239	100653892
750010	100655145
750010	100654712
750010	100654853
750010	100654429
750010	100653084
750010	100654204
4067774	100655104
4067774	100654455
4067774	100654556
4067774	100654237
4067774	100651335
4067774	100654434
4067774	100654429
4067774	100653298
1080224	100651182
1080224	100653515
1080224	100654837
1080224	100654204
1080224	100651276
1080224	100654551
1442244	100655104
1442244	100654204
1442244	100654455
1442244	100645543
1442244	100654178
1442244	100651182
1442244	100654434
1957096	100651182
1957096	100653515
1957096	100654204
1957096	100655044
1957096	100655042
1957096	100654945
1957096	100654302
1957096	100654303
1957096	100651276
1957096	100653826
819658	100654204
819658	100653515
819658	100651182
819658	100654455
819658	100654434
819658	100654022
819658	100652686
819658	100651276
819658	100650527
819658	100654945
4504013	100654204
4504013	100651344
4504013	100654022
4504013	100651276
4504013	100651469
4504013	100652686
4504013	100650527
4504013	100653403
4504013	100653351
4504013	100653327
8189445	100654455
8189445	100654733
8189445	100654434
8189445	100654429
8189445	100655044
8189445	100654395
8189445	100651182
8189445	100654204
8189445	100655055
8189445	100655046
2800085	100651182
2800085	100654204
2800085	100653515
2800085	100652966
2800085	100651344
2800085	100654022
2800085	100655212
2800085	100654303
2800085	100654434
2800085	100653403
562685	100654204
562685	100654022
562685	100653933
562685	100655030
562685	100653892
4743654	100655104
4743654	100645543
4743654	100655148
4743654	100654434
4743654	100654945
4743654	100654178
4743654	100654303
4743654	100651469
3882486	100655104
3882486	100654455
3882486	100654204
3882486	100654476
3882486	100446085
3882486	100654945
3882486	100654434
495113	100654204
495113	100654455
495113	100651182
495113	100654434
495113	100655008
495113	100654847
495113	100654022
495113	100654734
495113	100653515
495113	100655044
3389075	100654455
3389075	100654204
3389075	100651182
3389075	100651402
3389075	100655148
3389075	100654847
3389075	100653515
3389075	100651396
3389075	100654178
3389075	100651324
687844	100654455
687844	100654204
687844	100654734
687844	100651308
687844	100651182
687844	100653515
687844	100654034
687844	100654059
687844	100654945
687844	100654733
2944749	100655104
2944749	100654204
2944749	100654455
2944749	100654476
2944749	100446085
2944749	100655148
7565542	100654455
7565542	100654733
7565542	100654434
7565542	100654204
7565542	100654302
7565542	100651182
7565542	100654746
7565542	100654303
7565542	100654429
7565542	100654847
254190	100651182
254190	100652966
254190	100654204
254190	100653515
254190	100650261
254190	100650696
254190	100650677
254190	100650617
254190	100650488
254190	100650444
1145073	100654204
1145073	100651182
1145073	100653515
1145073	100654945
1145073	100655123
1145073	100655044
1145073	100655092
1145073	100655042
1145073	100654302
1145073	100654022
5107956	100655104
5107956	100654303
5107956	100654455
5107956	100654204
5107956	100651469
5107956	100655212
5107956	100654837
5107956	100645543
5107956	100654476
5107956	100654434
1959641	100654455
1959641	100655104
1959641	100654204
1959641	100655148
1959641	100654434
1959641	100654178
1959641	100655212
1959641	100654303
1959641	100651276
1959641	100645543
3909885	100654204
3909885	100654022
3909885	100653933
3909885	100653892
3909885	100651469
3909885	100651344
3909885	100651276
3909885	100651265
2748670	100654204
2748670	100653515
2748670	100651469
2748670	100651344
2748670	100651276
2748670	100651265
2748670	100651182
7690495	100651182
7690495	100653515
7690495	100652966
7690495	100654204
7690495	100653617
7690495	100653302
7690495	100649292
7690495	100646812
9367810	100654455
9367810	100655181
9367810	100654434
9367810	100651182
9367810	100654429
9367810	100654204
9367810	100654733
9367810	100654847
9367810	100654746
9367810	100654776
304853	100654837
304853	100654935
304853	100654339
304853	100654204
304853	100654022
304853	100653933
304853	100653892
304853	100653853
304853	100654303
304853	100651469
3463433	100654434
3463433	100654455
3463433	100655044
3463433	100655104
3463433	100655008
3463433	100654945
3463433	100654837
3463433	100628980
3463433	100654737
3463433	100654476
3020497	100654204
3020497	100654022
3020497	100653933
3020497	100653892
3116746	100651182
3116746	100652966
3116746	100653515
3116746	100654204
3116746	100651950
3116746	100653275
3116746	100650444
3116746	100650742
3116746	100650720
3116746	100650696
3723546	100651182
3723546	100653515
3723546	100652966
3723546	100654204
3723546	100653785
3723546	100654294
3723546	100654109
3723546	100649292
3723546	100646812
1414857	100651182
1414857	100653515
1414857	100654204
1414857	100654455
1414857	100655042
1414857	100654945
1414857	100654302
1414857	100655044
1414857	100654935
1414857	100654837
150406	100655104
150406	100654204
150406	100654476
150406	100654455
150406	100446085
150406	100654434
150406	100655148
150406	100654303
150406	100651469
150406	100653362
8714503	100654204
8714503	100654022
8714503	100651880
8714503	100651809
2486566	100654204
2486566	100654945
2486566	100652966
2486566	100654303
2486566	100654022
2486566	100651469
2989218	100651182
2989218	100652966
2989218	100653515
2989218	100654204
2989218	100653403
2989218	100653275
2989218	100653617
2989218	100653298
2989218	100651344
2989218	100651950
2418357	100655104
2418357	100655148
2418357	100654455
2418357	100653515
2418357	100651182
2418357	100654204
2418357	100655212
2418357	100654303
2418357	100654476
2418357	100654434
2508465	100654455
2508465	100652966
2508465	100654204
2508465	100654022
2508465	100653933
7802544	100654204
7802544	100651276
7802544	100655033
7802544	100655104
7802544	100654453
7802544	100654022
7802544	100653403
7802544	100651344
7802544	100651265
7802544	100651247
1802558	100651182
1802558	100652966
1802558	100653515
1802558	100654204
1802558	100654455
1802558	100654837
1802558	100653351
1802558	100487321
1802558	100655104
3473060	100654455
3473060	100654204
3473060	100654434
3473060	100654837
3473060	100655104
3473060	100655044
3473060	100653438
3473060	100654945
3473060	100653948
3473060	100654429
3500361	100655104
3500361	100654178
3500361	100654455
3500361	100655148
3500361	100651763
3500361	100651324
3500361	100654429
3500361	100653298
3500361	100654734
3500361	100654204
181521	100655044
181521	100655104
181521	100655181
181521	100654455
181521	100655033
181521	100654204
181521	100655092
181521	100654429
181521	100651308
181521	100654109
6503428	100654204
6503428	100654022
6503428	100653933
6503428	100651276
6503428	100655030
6503428	100653892
9653318	100654204
9653318	100651182
9653318	100651880
9653318	100651809
207098	100654204
207098	100651182
207098	100654455
207098	100654022
207098	100653515
207098	100655044
207098	100655104
207098	100655008
207098	100654109
207098	100653351
9963102	100654204
9963102	100654022
7575470	100654204
7575470	100651276
7575470	100651265
7575470	100654022
7575470	100651469
7575470	100651344
5764706	100654204
5764706	100654022
5764706	100653403
5764706	100653298
5764706	100651276
5764706	100653933
3664172	100655104
3664172	100654204
3664172	100654455
3664172	100654476
3664172	100655148
3664172	100654178
3664172	100654022
3664172	100645543
3664172	100654995
3664172	100446085
4429428	100654455
4429428	100654847
4429428	100654734
4429428	100654733
4429428	100654204
4429428	100655104
4429428	100651182
4429428	100655008
4429428	100654837
4429428	100654990
3421816	100654204
3421816	100654022
3421816	100653933
3421816	100653892
3421816	100655030
3421816	100654455
5394691	100654204
5394691	100653403
5394691	100655104
5394691	100654022
5394691	100653362
5394691	100645428
5394691	100655148
5394691	100651276
5394691	100653933
5394691	100655030
312956	100651182
312956	100652966
312956	100653515
312956	100653617
312956	100653298
312956	100654204
312956	100654302
312956	100653826
312956	100653403
312956	100649292
2696830	100651182
2696830	100653515
2696830	100653403
2696830	100652966
2696830	100653617
2696830	100653298
2696830	100654302
2696830	100653826
669312	100654847
669312	100654455
669312	100654303
669312	100654204
669312	100654734
669312	100654434
669312	100654109
669312	100655113
669312	100654022
669312	100653933
334078	100654455
334078	100651308
334078	100654034
334078	100654059
334078	100654204
334078	100655044
334078	100651321
334078	100651343
334078	100655235
334078	100637715
697994	100654204
697994	100655104
697994	100651308
697994	100654455
697994	100653403
697994	100655008
697994	100654429
697994	100653298
697994	100644750
697994	100644047
495261	100654204
495261	100654022
495261	100651276
495261	100654455
495261	100651716
495261	100653933
495261	100652686
495261	100650527
495261	100655104
495261	100654734
5959237	100655104
5959237	100654995
5959237	100654734
5959237	100653515
5959237	100651182
2107636	100654204
2107636	100653403
2107636	100651276
3161769	100654204
3161769	100654022
3161769	100653933
3161769	100655104
3161769	100651276
3161769	100653892
1916593	100654945
1916593	100655148
1916593	100654837
1916593	100655212
1916593	100654303
1916593	100654204
1916593	100651276
1916593	100655104
1916593	100654434
5287603	100654303
5287603	100655104
5287603	100654945
5287603	100651469
5287603	100655148
5287603	100655212
5287603	100654837
5287603	100654734
5287603	100654455
5287603	100654350
548547	100651182
548547	100654204
548547	100652966
548547	100653515
548547	100654302
548547	100653826
548547	100653403
548547	100653892
548547	100653878
548547	100653543
159969	100651182
159969	100655148
159969	100653515
159969	100654434
159969	100655212
159969	100654303
159969	100653826
159969	100655104
159969	100509668
159969	100654762
2975434	100655104
2975434	100645543
2975434	100655148
2975434	100654556
2975434	100654434
2975434	100654237
2975434	100651335
2975434	100654945
2975434	100654178
3717336	100655104
3717336	100654204
3717336	100654303
3717336	100651469
3717336	100654476
3717336	100654455
3717336	100446085
3717336	100655148
3717336	100654022
3717336	100655212
5769409	100654204
5769409	100654022
5769409	100654455
5769409	100651402
5769409	100651276
5769409	100653933
5769409	100652686
5769409	100651732
5769409	100650527
5769409	100655148
5205725	100654455
5205725	100654204
5205725	100655148
5205725	100655104
5205725	100654945
3215575	100654204
3215575	100651344
3215575	100654022
3215575	100651469
3215575	100653933
3215575	100653892
3215575	100653403
3215575	100653351
3215575	100653327
3215575	100651276
317762	100651182
317762	100652966
317762	100653515
317762	100653785
317762	100653617
317762	100653298
317762	100654302
317762	100653826
317762	100653403
2519369	100653515
2519369	100651182
2519369	100654434
2519369	100655148
2519369	100654837
2519369	100655212
2519369	100654303
5086625	100655104
5086625	100654303
5086625	100654837
5086625	100654455
5086625	100654705
5086625	100651469
5086625	100653362
5086625	100645428
5086625	100655212
5086625	100654734
1604068	100653515
1604068	100651182
1604068	100655104
1604068	100654178
1604068	100651763
1604068	100651324
1604068	100654204
1604068	100655148
10000852	100654204
10000852	100654022
6380989	100654204
6380989	100654022
6380989	100651276
6380989	100654455
6380989	100651716
6380989	100652686
6380989	100653933
6380989	100650527
6380989	100655104
6380989	100654734
4343230	100654303
4343230	100651469
4343230	100654945
4343230	100654455
4343230	100654434
4343230	100654837
587200	100651182
587200	100652966
587200	100653515
587200	100654204
587200	100653892
587200	100653878
587200	100653543
587200	100653351
587200	100653308
587200	100652998
597443	100654455
597443	100654204
597443	100654434
597443	100654712
597443	100654733
597443	100653826
597443	100654022
597443	100654630
597443	100651321
597443	100654734
5921220	100654204
5921220	100654022
5921220	100653933
5921220	100651276
5921220	100653892
4026819	100655148
4026819	100654455
4026819	100655104
4026819	100655088
4026819	100654600
4026819	100653617
4026819	100654429
4026819	100653298
4026819	100645543
4026819	100654734
5409204	100654204
5409204	100654022
5409204	100654455
5409204	100651402
5409204	100651276
5409204	100653933
5409204	100652686
5409204	100651732
5409204	100650527
5409204	100655148
1370526	100654204
1370526	100654022
1370526	100653515
1370526	100651182
1370526	100653933
1370526	100654945
1370526	100655148
1370526	100654455
1212827	100654204
1212827	100654455
1212827	100655104
1212827	100654178
4239593	100654455
4239593	100654204
4239593	100654556
4239593	100654237
4239593	100651335
4239593	100655148
4239593	100655104
4239593	100654945
5249416	100654204
5249416	100654022
5249416	100651276
2881078	100654204
2881078	100654022
2881078	100653933
2881078	100653892
2881078	100653515
2881078	100651469
2881078	100651344
2881078	100651276
2881078	100651265
2881078	100651182
10527757	100654455
10527757	100654733
10527757	100654204
10527757	100654847
10527757	100654734
10527757	100654434
10527757	100654303
10527757	100651182
10527757	100655033
10527757	100655044
3180028	100654847
3180028	100654455
3180028	100654429
3180028	100654733
3180028	100654734
3180028	100655008
3180028	100654204
3180028	100654762
3180028	100655033
3180028	100655104
1363453	100655148
1363453	100653515
1363453	100651182
1363453	100655104
1363453	100655088
1363453	100654600
1363453	100654434
1363453	100653617
1363453	100654429
1363453	100653298
2863104	100654204
2863104	100655104
2863104	100654022
3275134	100654204
3275134	100654022
3275134	100651880
3275134	100651809
3275134	100651182
3275134	100651276
2454399	100654204
2454399	100654022
2454399	100653933
2454399	100653892
2454399	100653853
2454399	100653740
2454399	100653403
2454399	100653298
1627674	100654204
1627674	100651276
1627674	100654022
2000416	100653515
2000416	100651182
2000416	100652966
2000416	100654945
2000416	100654204
2000416	100654837
4484641	100654455
4484641	100655008
4484641	100654847
4484641	100654204
4484641	100654434
4484641	100655044
4484641	100655104
4484641	100654733
4484641	100654762
4484641	100651182
1296724	100654204
1296724	100654022
1296724	100651276
1296724	100653933
1296724	100653892
1296724	100653515
1296724	100651469
1296724	100651344
1296724	100651265
1296724	100651182
2191691	100654204
2191691	100651182
2191691	100653515
2191691	100655148
2191691	100654302
2191691	100655044
2191691	100655042
2191691	100654945
2191691	100651276
2191691	100653826
908845	100654455
908845	100654204
908845	100655148
908845	100655088
908845	100654600
908845	100654434
908845	100653617
908845	100655104
908845	100654945
32967	100651182
32967	100654434
32967	100654204
32967	100653403
32967	100655148
32967	100654455
32967	100654303
32967	100653515
32967	100655104
32967	100652966
8050406	100655104
8050406	100654178
8050406	100654434
8050406	100645543
8050406	100655148
8050406	100651763
8050406	100651324
8050406	100654429
8050406	100653298
8050406	100654455
1865760	100654204
1865760	100655104
1865760	100653403
192377	100655181
192377	100651308
192377	100654455
192377	100654204
192377	100655104
192377	100651343
192377	100655044
192377	100654022
192377	100654034
192377	100654059
152880	100651182
152880	100653515
152880	100652966
152880	100655104
152880	100653351
152880	100487321
152880	100653785
152880	100653617
152880	100653298
152880	100654455
868223	100654455
868223	100654733
868223	100654204
868223	100651182
868223	100654434
868223	100654498
868223	100654837
868223	100654303
868223	100654776
868223	100654429
264260	100651182
264260	100653403
264260	100653515
264260	100652966
264260	100653617
264260	100653298
264260	100654302
264260	100653826
598275	100654204
598275	100651182
598275	100654455
598275	100654022
598275	100655104
598275	100654178
598275	100653933
598275	100653892
598275	100653853
598275	100653740
3596327	100651402
3596327	100654455
3596327	100655104
3596327	100654945
3596327	100654303
3596327	100651732
3596327	100651469
3596327	100655148
3596327	100654204
3596327	100645543
7866262	100654776
7866262	100655033
7866262	100654847
7866262	100654455
7866262	100654746
7866262	100654434
7866262	100654429
7866262	100654204
7866262	100655044
7866262	100654712
1564583	100655104
1564583	100653515
1564583	100651182
1564583	100655212
1564583	100654303
1564583	100645543
1564583	100654434
1564583	100654945
1564583	100654178
1564583	100655148
1695221	100654455
1695221	100654204
1695221	100651182
1695221	100654847
1695221	100654434
1695221	100654733
1695221	100654303
1695221	100655044
1695221	100654776
1695221	100654339
2924577	100651182
2924577	100652966
2924577	100653515
2924577	100654204
2924577	100646812
2924577	100649292
2924577	100649853
2924577	100650488
2924577	100650992
2924577	100650742
741293	100651182
741293	100654204
741293	100653515
741293	100651276
741293	100655148
741293	100654551
741293	100654434
741293	100654837
741293	100654455
980910	100654204
980910	100651182
980910	100653515
980910	100654455
980910	100654303
980910	100653826
980910	100654945
980910	100654302
980910	100655042
980910	100654022
456632	100651182
456632	100653515
456632	100652966
456632	100653785
456632	100653617
456632	100653298
2807992	100651182
2807992	100652966
2807992	100653515
2807992	100654204
2807992	100653403
2807992	100653617
2807992	100653298
2807992	100654453
2807992	100651344
2807992	100651276
6764564	100654204
6764564	100654022
6764564	100653933
6764564	100653892
6764564	100655030
6764564	100651276
1816516	100655104
1816516	100654178
1816516	100654204
1816516	100645543
1816516	100655148
1816516	100654455
1816516	100654434
1816516	100651763
1816516	100651324
439823	100651182
439823	100652966
439823	100653515
439823	100653617
439823	100653298
439823	100654302
439823	100653826
439823	100653403
6934473	100654455
6934473	100654733
6934473	100654809
6934473	100655008
6934473	100654429
6934473	100654746
6934473	100652616
6934473	100654655
6934473	100654580
6934473	100654395
1712410	100654204
1712410	100655030
1712410	100654022
1712410	100653933
1712410	100655104
9265163	100654455
9265163	100655181
9265163	100654339
9265163	100651308
9265163	100655044
9265163	100654246
9265163	100654491
9265163	100644750
9265163	100644047
9265163	100654303
370212	100651308
370212	100655181
370212	100654455
370212	100654034
370212	100654059
370212	100651343
370212	100651321
370212	100655152
370212	100655187
370212	100655119
5859286	100654204
5859286	100654022
5859286	100653933
5859286	100651276
5859286	100655030
5859286	100653892
5859286	100655033
42474	100654204
42474	100654455
42474	100651182
42474	100654733
42474	100654022
42474	100653515
42474	100654734
42474	100654434
42474	100654847
42474	100655044
1853406	100654204
1853406	100654022
1853406	100653933
1853406	100653892
1853406	100655104
1853406	100651469
1853406	100651344
1853406	100651276
1853406	100651265
561826	100651182
561826	100652966
561826	100653515
561826	100653617
561826	100654204
561826	100653892
561826	100653878
561826	100653543
561826	100653351
561826	100653308
3176444	100654204
3176444	100654022
3176444	100653933
3176444	100651276
3176444	100653892
3176444	100651469
3176444	100651344
3176444	100651265
2213752	100654204
2213752	100654022
2213752	100653933
2213752	100655104
2213752	100655030
2213752	100653403
2213752	100651276
10334	100654339
10334	100655008
10334	100654246
10334	100651308
10334	100655104
10334	100651317
10334	100655181
10334	100655046
10334	100654109
10334	100651716
1077343	100654204
1077343	100655104
7145320	100654204
4126874	100655104
4126874	100654204
4126874	100654455
4126874	100654178
4126874	100645543
4126874	100654476
4126874	100653362
4126874	100645428
4126874	100446085
4126874	100655148
8423160	100651182
8423160	100652966
8423160	100654204
8423160	100653515
8423160	100654022
8423160	100651950
8423160	100653933
8423160	100653275
8423160	100651247
8423160	100650617
7584323	100654204
7584323	100651344
7584323	100654022
7584323	100653403
7584323	100653351
7584323	100653327
7584323	100651469
2560169	100655104
2560169	100654434
2560169	100653515
2560169	100651182
2560169	100654455
2560169	100655212
2560169	100654837
2560169	100654303
2560169	100654204
2560169	100655148
1793803	100651182
1793803	100654455
1793803	100654204
1793803	100653515
1793803	100655148
1793803	100651276
1793803	100655088
1793803	100654600
1793803	100654551
1793803	100653617
4237452	100655148
4237452	100655123
4237452	100655088
4237452	100654600
4237452	100653617
4237452	100655092
4237452	100655044
4237452	100654995
4237452	100654837
4237452	100651308
4953229	100654204
4953229	100654022
4953229	100653933
4953229	100653892
1770458	100654204
1770458	100651182
1770458	100653515
1770458	100654434
1770458	100654945
1770458	100654302
1770458	100655042
1770458	100655044
1770458	100654935
1770458	100654455
178304	100654733
178304	100655044
178304	100651716
178304	100655008
178304	100654847
178304	100654350
178304	100655055
178304	100655052
178304	100655049
178304	100655046
4073594	100654204
4073594	100654022
4073594	100655148
4073594	100654455
4073594	100651276
4073594	100655088
4073594	100654600
4073594	100653617
4073594	100653933
4073594	100652686
2453287	100654455
2453287	100654837
2453287	100654204
2453287	100654476
2453287	100655148
2453287	100655104
2453287	100654995
2453287	100654022
2453287	100651308
2453287	100655145
1706098	100654204
1706098	100654022
1706098	100651344
1706098	100653515
1706098	100651182
1706098	100655212
1706098	100654303
1706098	100654434
1706098	100653933
1706098	100653892
4943667	100654204
4943667	100651182
4943667	100654022
4943667	100653515
4943667	100652966
4943667	100653351
4943667	100487321
4943667	100653933
9649975	100651182
9649975	100653515
9649975	100652966
9649975	100653617
9649975	100653302
9649975	100654204
9649975	100654303
9649975	100654837
985200	100653515
985200	100651182
985200	100654837
985200	100654204
130879	100654455
130879	100654734
130879	100654733
130879	100654429
130879	100654945
130879	100654246
130879	100654434
130879	100655044
130879	100654476
130879	100654556
9840452	100654455
9840452	100654204
9840452	100651182
9840452	100654837
9840452	100654705
9840452	100654733
9840452	100654303
9840452	100654434
9840452	100654022
9840452	100653362
773957	100651182
773957	100652966
773957	100653515
773957	100654204
773957	100651950
773957	100653275
773957	100650444
773957	100650261
773957	100650488
773957	100650617
6137960	100654204
6137960	100654022
6137960	100653933
6137960	100653892
6137960	100655030
6137960	100653515
139363	100654204
139363	100655104
139363	100651182
139363	100446085
139363	100654476
139363	100654455
139363	100653515
139363	100651469
139363	100651344
139363	100651276
4085582	100654204
4085582	100651276
4085582	100651265
4085582	100654022
4085582	100653515
4085582	100651469
4085582	100651344
4085582	100651182
517982	100651182
517982	100653515
517982	100652966
517982	100654204
517982	100653892
517982	100654022
517982	100653933
517982	100653878
517982	100653543
517982	100653351
3768370	100655104
3768370	100654204
3768370	100654476
3768370	100654455
3768370	100446085
3768370	100655148
3768370	100655008
3768370	100654847
3768370	100655145
5166950	100655104
5166950	100654945
5166950	100654204
5166950	100654303
5166950	100651469
5166950	100653362
5166950	100645428
5166950	100655008
5166950	100654847
5166950	100655148
208743	100654204
208743	100655104
208743	100651344
208743	100654847
208743	100655044
208743	100654022
208743	100654837
208743	100654434
208743	100654455
208743	100653438
2546162	100654204
2546162	100651344
2546162	100654022
2546162	100653403
2546162	100653351
2546162	100653327
2546162	100651469
1783200	100654204
1783200	100654455
1783200	100653403
1783200	100654022
1783200	100655033
1783200	100655104
1783200	100655181
1783200	100655008
1783200	100653362
1783200	100645428
660326	100654455
660326	100654733
660326	100655008
660326	100654734
660326	100654853
660326	100651343
660326	100655044
660326	100654945
660326	100653948
660326	100654429
750463	100654455
750463	100654434
750463	100654733
750463	100654847
750463	100654734
750463	100655181
750463	100654339
750463	100654776
750463	100654429
750463	100654204
4647866	100654339
4647866	100654476
4647866	100651308
4647866	100654455
4647866	100654204
4647866	100654734
4647866	100651182
4647866	100655181
4647866	100654847
4647866	100651317
7111595	100654204
7111595	100654022
7111595	100651344
7111595	100653933
7111595	100653403
7111595	100653351
7111595	100653327
7111595	100651469
1145770	100654204
1145770	100655030
1145770	100654022
1145770	100653933
3531728	100651182
3531728	100653515
3531728	100652966
3531728	100654204
3531728	100653275
3531728	100651950
3531728	100653617
3531728	100653785
3531728	100651676
3531728	100650444
3728281	100654204
3728281	100654022
3728281	100653933
3728281	100651276
3728281	100653351
3728281	100653892
3728281	100653853
3728281	100653740
3728281	100655104
3728281	100653403
1569687	100653515
1569687	100651182
1569687	100654204
1569687	100655044
1569687	100655042
1569687	100654945
1569687	100654302
1569687	100655212
1569687	100654935
1569687	100654455
4334554	100654455
4334554	100654204
4334554	100655008
4334554	100651182
4334554	100655181
4334554	100654429
4334554	100654847
4334554	100655044
4334554	100655104
4334554	100654733
8577937	100654204
8577937	100654022
8577937	100655030
8577937	100651880
8577937	100651809
603021	100654455
603021	100655148
603021	100653403
603021	100654034
603021	100654059
603021	100654600
603021	100653617
603021	100655104
603021	100655088
603021	100653933
353258	100654204
353258	100654455
353258	100651182
353258	100654847
353258	100654303
353258	100655044
353258	100653515
353258	100654022
353258	100654734
353258	100655008
5489547	100654204
5489547	100654022
5489547	100653933
5489547	100653892
5489547	100655208
5489547	100635938
5489547	100655030
5489547	100654455
5489547	100654856
5489547	100654847
2046963	100654204
2046963	100654022
2046963	100653933
2046963	100653403
2046963	100655104
2046963	100653515
2046963	100653892
5288827	100654945
5288827	100655148
3083271	100654204
3083271	100651276
3083271	100653515
3083271	100651182
3083271	100651265
3083271	100654022
3083271	100655104
3083271	100651469
3083271	100651344
3083271	100446085
4039541	100655104
4039541	100654204
4039541	100654837
4039541	100654303
4039541	100654455
4039541	100645543
4039541	100653362
4039541	100645428
4039541	100654178
4039541	100651469
2438449	100654455
2438449	100654204
2438449	100654733
2438449	100651182
2438449	100651343
2438449	100653403
2438449	100654762
2438449	100654404
2438449	100655033
2438449	100655044
5454873	100654204
5454873	100654022
5454873	100651344
5454873	100655030
5454873	100653933
5454873	100653892
5454873	100653403
5454873	100653351
5454873	100653327
5454873	100651469
2380627	100652966
2380627	100653515
2380627	100655104
2380627	100655148
2380627	100654434
2380627	100654705
2380627	100654498
2380627	100654246
2380627	100655208
2380627	100644047
1528866	100654204
1528866	100651344
1528866	100654022
1528866	100653515
1528866	100651182
1528866	100655104
1528866	100653403
1528866	100653351
1528866	100653327
1528866	100651469
2497356	100654204
2497356	100651344
2497356	100654022
2497356	100651276
2497356	100651469
2497356	100651182
2497356	100653403
2497356	100653351
2497356	100653327
2497356	100651265
2599754	100654204
2599754	100655104
2599754	100653403
2599754	100651308
2599754	100655148
2599754	100653933
2599754	100651324
2599754	100651763
2599754	100654178
2599754	100655212
637760	100655104
637760	100654178
637760	100655148
637760	100654204
637760	100654455
637760	100654303
637760	100651469
637760	100651182
637760	100651763
637760	100651324
4028561	100655148
4028561	100654204
4028561	100651182
4028561	100654455
4028561	100653617
4028561	100654600
4028561	100655104
4028561	100654022
4028561	100654303
4028561	100646879
877614	100655104
877614	100655148
877614	100654204
877614	100654455
877614	100655088
877614	100654600
877614	100653617
877614	100654022
877614	100645543
877614	100655145
3951396	100654204
3951396	100651276
3951396	100655104
3951396	100651265
3951396	100651344
3951396	100654022
3951396	100651469
3951396	100509668
3951396	100446085
3951396	100655148
4850618	100654204
4850618	100654022
4850618	100653933
4850618	100655030
4850618	100653892
982429	100654204
982429	100654022
982429	100651276
982429	100651265
982429	100653933
982429	100653892
3869591	100651182
3869591	100652966
3869591	100654204
3869591	100653892
3869591	100653878
3869591	100653543
3869591	100653515
3869591	100653351
3869591	100653308
3869591	100652998
3900459	100654204
3900459	100654455
3900459	100654022
3900459	100655104
3900459	100651276
3900459	100651182
3900459	100655148
3900459	100654303
3900459	100653933
3900459	100652686
8014699	100654204
8014699	100651182
8014699	100654022
8014699	100654455
8014699	100654733
8014699	100654303
8014699	100654734
8014699	100653515
8014699	100655044
8014699	100654999
531492	100654204
531492	100566241
531492	100564299
531492	100584580
531492	100654455
531492	100620973
531492	100572084
531492	100641789
531492	100627735
531492	100616844
2573343	100654556
2573343	100654237
2573343	100651335
2573343	100654945
2573343	100654303
2573343	100651469
2573343	100655148
2573343	100655104
2573343	100654734
2573343	100654455
5471262	100654204
5471262	100654455
5471262	100654303
5471262	100651469
5471262	100651276
5471262	100655104
5471262	100654178
2133018	100651182
2133018	100654204
2133018	100653515
2133018	100654455
2133018	100653826
2133018	100651276
2133018	100654551
2133018	100655148
748566	100651182
748566	100652966
748566	100653515
748566	100653403
748566	100653617
748566	100653298
748566	100654302
748566	100653826
1553282	100654455
1553282	100655033
1553282	100654339
1553282	100654204
1553282	100655044
1553282	100651343
1553282	100654995
1553282	100651308
1553282	100655008
1553282	100653397
3974020	100654204
3974020	100654303
3974020	100654734
3974020	100654455
3974020	100655148
3974020	100654022
3974020	100651276
3974020	100586326
3974020	100649266
3974020	100653416
5051270	100655104
5051270	100654303
5051270	100654178
5051270	100645543
5051270	100654455
5051270	100654476
5051270	100651469
5051270	100653362
5051270	100645428
5051270	100655148
4703112	100654204
4703112	100651276
4703112	100655030
4703112	100654022
4703112	100653933
281608	100651182
281608	100654204
281608	100653515
281608	100652966
5528499	100654455
5528499	100654204
5528499	100655104
5528499	100654178
2743197	100655148
2743197	100654204
2743197	100655104
2743197	100651182
2743197	100655088
2743197	100654600
2743197	100653617
2743197	100654303
2743197	100654022
2743197	100651469
2268063	100651182
2268063	100652966
2268063	100654204
2268063	100651344
2268063	100650992
2268063	100651048
2268063	100651247
2268063	100651265
2268063	100651276
2268063	100651215
3506171	100655104
3506171	100655148
3506171	100654455
3506171	100654303
3506171	100654204
3506171	100446085
3506171	100654178
3506171	100651469
3506171	100655212
3506171	100654837
6499320	100654204
6499320	100654022
6499320	100651276
6499320	100653403
646051	100651182
646051	100655148
646051	100652966
646051	100653515
646051	100655104
646051	100655088
646051	100654600
646051	100654434
646051	100653617
646051	100654204
1330085	100654204
1330085	100654022
1330085	100653403
1330085	100651276
